Date,Parameter,Value,Unit
2021-03-03 11:45:28,PRESENCE,1,
2021-03-03 11:57:11,PRESENCE,0,
2021-03-03 12:01:55,PRESENCE,1,
2021-03-03 12:13:44,PRESENCE,0,
2021-03-03 12:16:37,PRESENCE,1,
2021-03-03 12:38:27,PRESENCE,0,
2021-03-03 14:19:46,PRESENCE,1,
2021-03-03 14:25:13,PRESENCE,0,
2021-03-03 14:30:37,PRESENCE,1,
2021-03-03 14:43:19,PRESENCE,0,
2021-03-03 15:18:00,PRESENCE,1,
2021-03-03 15:22:07,PRESENCE,0,
2021-03-03 15:22:20,PRESENCE,1,
2021-03-03 15:26:27,PRESENCE,0,
2021-03-03 15:31:45,PRESENCE,1,
2021-03-03 15:38:54,PRESENCE,0,
2021-03-03 15:41:45,PRESENCE,1,
2021-03-03 15:46:49,PRESENCE,0,
2021-03-03 15:49:43,PRESENCE,1,
2021-03-03 15:56:47,PRESENCE,0,
2021-03-03 15:59:19,PRESENCE,1,
2021-03-03 16:05:13,PRESENCE,0,
2021-03-03 16:17:15,PRESENCE,1,
2021-03-03 16:21:27,PRESENCE,0,
2021-03-03 16:24:44,PRESENCE,1,
2021-03-03 16:29:01,PRESENCE,0,
2021-03-03 16:32:57,PRESENCE,1,
2021-03-03 16:37:21,PRESENCE,0,
2021-03-03 16:46:26,PRESENCE,1,
2021-03-03 16:53:33,PRESENCE,0,
2021-03-03 17:13:46,PRESENCE,1,
2021-03-03 17:18:05,PRESENCE,0,
2021-03-03 17:28:53,PRESENCE,1,
2021-03-03 17:33:48,PRESENCE,0,
2021-03-03 17:44:54,PRESENCE,1,
2021-03-03 17:50:18,PRESENCE,0,
2021-03-03 17:55:20,PRESENCE,1,
2021-03-03 18:05:26,PRESENCE,0,
2021-03-03 18:30:21,PRESENCE,1,
2021-03-03 18:35:58,PRESENCE,0,
2021-03-03 18:37:42,PRESENCE,1,
2021-03-03 18:43:14,PRESENCE,0,
2021-03-03 18:47:51,PRESENCE,1,
2021-03-03 18:53:11,PRESENCE,0,
2021-03-03 18:53:48,PRESENCE,1,
2021-03-03 18:59:06,PRESENCE,0,
2021-03-03 19:07:34,PRESENCE,1,
2021-03-03 19:11:42,PRESENCE,0,
2021-03-03 19:12:31,PRESENCE,1,
2021-03-03 19:17:25,PRESENCE,0,
2021-03-03 19:20:18,PRESENCE,1,
2021-03-03 19:35:01,PRESENCE,0,
2021-03-03 20:47:48,PRESENCE,1,
2021-03-03 21:08:57,PRESENCE,0,
2021-03-03 21:16:51,PRESENCE,1,
2021-03-03 21:22:46,PRESENCE,0,
2021-03-04 05:37:29,PRESENCE,1,
2021-03-04 05:48:08,PRESENCE,0,
2021-03-04 05:51:49,PRESENCE,1,
2021-03-04 05:57:21,PRESENCE,0,
2021-03-04 06:33:36,PRESENCE,1,
2021-03-04 06:41:12,PRESENCE,0,
2021-03-04 06:41:23,PRESENCE,1,
2021-03-04 06:45:38,PRESENCE,0,
2021-03-04 09:01:39,PRESENCE,1,
2021-03-04 09:07:12,PRESENCE,0,
2021-03-04 09:19:30,PRESENCE,1,
2021-03-04 09:26:27,PRESENCE,0,
2021-03-04 09:32:42,PRESENCE,1,
2021-03-04 09:38:51,PRESENCE,0,
2021-03-04 09:39:17,PRESENCE,1,
2021-03-04 09:51:07,PRESENCE,0,
2021-03-04 10:22:46,PRESENCE,1,
2021-03-04 10:27:33,PRESENCE,0,
2021-03-04 10:29:04,PRESENCE,1,
2021-03-04 10:34:33,PRESENCE,0,
2021-03-04 11:07:10,PRESENCE,1,
2021-03-04 11:16:02,PRESENCE,0,
2021-03-04 11:27:49,PRESENCE,1,
2021-03-04 11:31:59,PRESENCE,0,
2021-03-04 11:35:23,PRESENCE,1,
2021-03-04 11:44:17,PRESENCE,0,
2021-03-04 11:48:37,PRESENCE,1,
2021-03-04 11:56:13,PRESENCE,0,
2021-03-04 11:58:02,PRESENCE,1,
2021-03-04 12:11:14,PRESENCE,0,
2021-03-04 12:12:11,PRESENCE,1,
2021-03-04 12:19:06,PRESENCE,0,
2021-03-04 12:22:44,PRESENCE,1,
2021-03-04 12:27:30,PRESENCE,0,
2021-03-04 13:00:39,PRESENCE,1,
2021-03-04 13:04:46,PRESENCE,0,
2021-03-04 13:04:50,PRESENCE,1,
2021-03-04 13:11:11,PRESENCE,0,
2021-03-04 13:20:43,PRESENCE,1,
2021-03-04 13:27:43,PRESENCE,0,
2021-03-04 13:31:00,PRESENCE,1,
2021-03-04 13:36:34,PRESENCE,0,
2021-03-04 13:40:28,PRESENCE,1,
2021-03-04 13:46:34,PRESENCE,0,
2021-03-04 14:42:07,PRESENCE,1,
2021-03-04 14:46:39,PRESENCE,0,
2021-03-04 15:48:37,PRESENCE,1,
2021-03-04 15:53:33,PRESENCE,0,
2021-03-04 16:32:39,PRESENCE,1,
2021-03-04 16:38:21,PRESENCE,0,
2021-03-04 16:45:04,PRESENCE,1,
2021-03-04 16:51:04,PRESENCE,0,
2021-03-04 16:56:21,PRESENCE,1,
2021-03-04 17:00:59,PRESENCE,0,
2021-03-04 18:47:29,PRESENCE,1,
2021-03-04 18:52:38,PRESENCE,0,
2021-03-04 18:58:12,PRESENCE,1,
2021-03-04 19:05:52,PRESENCE,0,
2021-03-04 19:08:56,PRESENCE,1,
2021-03-04 19:23:26,PRESENCE,0,
2021-03-04 19:39:15,PRESENCE,1,
2021-03-04 19:49:27,PRESENCE,0,
2021-03-04 19:49:30,PRESENCE,1,
2021-03-04 19:56:05,PRESENCE,0,
2021-03-05 06:01:19,PRESENCE,1,
2021-03-05 06:15:11,PRESENCE,0,
2021-03-05 06:21:20,PRESENCE,1,
2021-03-05 06:26:05,PRESENCE,0,
2021-03-05 07:08:05,PRESENCE,1,
2021-03-05 07:19:13,PRESENCE,0,
2021-03-05 07:32:09,PRESENCE,1,
2021-03-05 07:36:16,PRESENCE,0,
2021-03-05 07:43:48,PRESENCE,1,
2021-03-05 07:48:20,PRESENCE,0,
2021-03-05 07:51:29,PRESENCE,1,
2021-03-05 07:58:10,PRESENCE,0,
2021-03-05 08:02:12,PRESENCE,1,
2021-03-05 08:07:20,PRESENCE,0,
2021-03-05 08:25:34,PRESENCE,1,
2021-03-05 08:30:54,PRESENCE,0,
2021-03-05 08:32:04,PRESENCE,1,
2021-03-05 08:39:59,PRESENCE,0,
2021-03-05 08:47:56,PRESENCE,1,
2021-03-05 08:52:24,PRESENCE,0,
2021-03-05 10:03:13,PRESENCE,1,
2021-03-05 10:09:04,PRESENCE,0,
2021-03-05 10:40:19,PRESENCE,1,
2021-03-05 10:50:41,PRESENCE,0,
2021-03-05 11:00:31,PRESENCE,1,
2021-03-05 11:09:51,PRESENCE,0,
2021-03-05 11:11:24,PRESENCE,1,
2021-03-05 11:17:26,PRESENCE,0,
2021-03-05 11:20:10,PRESENCE,1,
2021-03-05 11:24:53,PRESENCE,0,
2021-03-05 11:51:17,PRESENCE,1,
2021-03-05 11:55:53,PRESENCE,0,
2021-03-05 11:55:54,PRESENCE,1,
2021-03-05 12:09:31,PRESENCE,0,
2021-03-05 12:09:56,PRESENCE,1,
2021-03-05 12:22:33,PRESENCE,0,
2021-03-05 12:24:18,PRESENCE,1,
2021-03-05 12:33:15,PRESENCE,0,
2021-03-05 12:38:18,PRESENCE,1,
2021-03-05 12:47:47,PRESENCE,0,
2021-03-05 12:48:17,PRESENCE,1,
2021-03-05 12:55:58,PRESENCE,0,
2021-03-05 13:02:43,PRESENCE,1,
2021-03-05 13:14:29,PRESENCE,0,
2021-03-05 13:25:52,PRESENCE,1,
2021-03-05 13:30:22,PRESENCE,0,
2021-03-05 13:33:55,PRESENCE,1,
2021-03-05 13:39:17,PRESENCE,0,
2021-03-05 14:28:23,PRESENCE,1,
2021-03-05 14:34:41,PRESENCE,0,
2021-03-05 14:47:12,PRESENCE,1,
2021-03-05 14:51:48,PRESENCE,0,
2021-03-05 14:52:23,PRESENCE,1,
2021-03-05 14:56:30,PRESENCE,0,
2021-03-05 14:58:46,PRESENCE,1,
2021-03-05 15:04:27,PRESENCE,0,
2021-03-05 18:25:35,PRESENCE,1,
2021-03-05 18:33:07,PRESENCE,0,
2021-03-05 18:39:01,PRESENCE,1,
2021-03-05 18:53:17,PRESENCE,0,
2021-03-05 18:56:07,PRESENCE,1,
2021-03-05 19:02:23,PRESENCE,0,
2021-03-05 19:18:06,PRESENCE,1,
2021-03-05 19:22:48,PRESENCE,0,
2021-03-05 19:24:04,PRESENCE,1,
2021-03-05 19:29:41,PRESENCE,0,
2021-03-05 19:31:48,PRESENCE,1,
2021-03-05 19:42:58,PRESENCE,0,
2021-03-05 20:39:40,PRESENCE,1,
2021-03-05 20:46:15,PRESENCE,0,
2021-03-06 02:46:03,PRESENCE,1,
2021-03-06 02:51:57,PRESENCE,0,
2021-03-06 02:54:26,PRESENCE,1,
2021-03-06 02:59:36,PRESENCE,0,
2021-03-06 05:44:30,PRESENCE,1,
2021-03-06 05:48:38,PRESENCE,0,
2021-03-06 05:53:17,PRESENCE,1,
2021-03-06 05:59:42,PRESENCE,0,
2021-03-06 06:06:39,PRESENCE,1,
2021-03-06 06:10:47,PRESENCE,0,
2021-03-06 06:18:13,PRESENCE,1,
2021-03-06 06:28:02,PRESENCE,0,
2021-03-06 06:28:26,PRESENCE,1,
2021-03-06 06:32:55,PRESENCE,0,
2021-03-06 07:09:58,PRESENCE,1,
2021-03-06 07:14:03,PRESENCE,0,
2021-03-06 07:27:48,PRESENCE,1,
2021-03-06 07:32:26,PRESENCE,0,
2021-03-06 07:54:24,PRESENCE,1,
2021-03-06 07:58:31,PRESENCE,0,
2021-03-06 07:59:36,PRESENCE,1,
2021-03-06 08:03:58,PRESENCE,0,
2021-03-06 08:07:27,PRESENCE,1,
2021-03-06 08:11:34,PRESENCE,0,
2021-03-06 08:13:57,PRESENCE,1,
2021-03-06 08:19:22,PRESENCE,0,
2021-03-06 10:51:38,PRESENCE,1,
2021-03-06 11:11:04,PRESENCE,0,
2021-03-06 11:18:54,PRESENCE,1,
2021-03-06 11:27:20,PRESENCE,0,
2021-03-06 11:29:03,PRESENCE,1,
2021-03-06 11:34:33,PRESENCE,0,
2021-03-06 11:39:30,PRESENCE,1,
2021-03-06 11:49:09,PRESENCE,0,
2021-03-06 11:50:52,PRESENCE,1,
2021-03-06 12:05:26,PRESENCE,0,
2021-03-06 12:19:02,PRESENCE,1,
2021-03-06 12:24:00,PRESENCE,0,
2021-03-06 13:07:35,PRESENCE,1,
2021-03-06 13:11:56,PRESENCE,0,
2021-03-06 13:52:41,PRESENCE,1,
2021-03-06 13:57:48,PRESENCE,0,
2021-03-06 15:47:33,PRESENCE,1,
2021-03-06 15:53:05,PRESENCE,0,
2021-03-06 16:57:12,PRESENCE,1,
2021-03-06 17:04:38,PRESENCE,0,
2021-03-06 17:10:49,PRESENCE,1,
2021-03-06 17:15:16,PRESENCE,0,
2021-03-06 17:39:14,PRESENCE,1,
2021-03-06 17:46:29,PRESENCE,0,
2021-03-06 18:37:16,PRESENCE,1,
2021-03-06 18:51:45,PRESENCE,0,
2021-03-06 18:58:50,PRESENCE,1,
2021-03-06 19:04:16,PRESENCE,0,
2021-03-06 19:22:00,PRESENCE,1,
2021-03-06 19:30:39,PRESENCE,0,
2021-03-06 19:58:46,PRESENCE,1,
2021-03-06 20:02:52,PRESENCE,0,
2021-03-06 21:27:17,PRESENCE,1,
2021-03-06 21:31:31,PRESENCE,0,
2021-03-07 06:21:04,PRESENCE,1,
2021-03-07 06:33:14,PRESENCE,0,
2021-03-07 06:38:20,PRESENCE,1,
2021-03-07 06:42:27,PRESENCE,0,
2021-03-07 06:49:00,PRESENCE,1,
2021-03-07 06:53:41,PRESENCE,0,
2021-03-07 06:59:06,PRESENCE,1,
2021-03-07 07:07:35,PRESENCE,0,
2021-03-07 07:19:03,PRESENCE,1,
2021-03-07 07:36:32,PRESENCE,0,
2021-03-07 07:41:01,PRESENCE,1,
2021-03-07 07:46:20,PRESENCE,0,
2021-03-07 07:57:03,PRESENCE,1,
2021-03-07 08:01:31,PRESENCE,0,
2021-03-07 08:25:56,PRESENCE,1,
2021-03-07 08:30:30,PRESENCE,0,
2021-03-07 09:08:04,PRESENCE,1,
2021-03-07 09:12:09,PRESENCE,0,
2021-03-07 11:02:44,PRESENCE,1,
2021-03-07 11:30:57,PRESENCE,0,
2021-03-07 11:31:52,PRESENCE,1,
2021-03-07 11:39:12,PRESENCE,0,
2021-03-07 11:54:11,PRESENCE,1,
2021-03-07 11:59:40,PRESENCE,0,
2021-03-07 12:22:51,PRESENCE,1,
2021-03-07 12:27:00,PRESENCE,0,
2021-03-07 13:09:10,PRESENCE,1,
2021-03-07 13:15:03,PRESENCE,0,
2021-03-07 16:49:28,PRESENCE,1,
2021-03-07 16:56:36,PRESENCE,0,
2021-03-07 16:56:55,PRESENCE,1,
2021-03-07 17:03:01,PRESENCE,0,
2021-03-07 17:20:07,PRESENCE,1,
2021-03-07 17:38:06,PRESENCE,0,
2021-03-07 17:41:06,PRESENCE,1,
2021-03-07 17:48:21,PRESENCE,0,
2021-03-07 17:55:06,PRESENCE,1,
2021-03-07 17:59:12,PRESENCE,0,
2021-03-07 18:08:37,PRESENCE,1,
2021-03-07 18:17:25,PRESENCE,0,
2021-03-07 18:34:44,PRESENCE,1,
2021-03-07 18:39:42,PRESENCE,0,
2021-03-07 19:15:17,PRESENCE,1,
2021-03-07 19:22:30,PRESENCE,0,
2021-03-07 19:25:57,PRESENCE,1,
2021-03-07 19:32:03,PRESENCE,0,
2021-03-07 19:33:22,PRESENCE,1,
2021-03-07 19:38:18,PRESENCE,0,
2021-03-07 19:38:31,PRESENCE,1,
2021-03-07 20:10:54,PRESENCE,0,
2021-03-07 20:12:33,PRESENCE,1,
2021-03-07 20:17:55,PRESENCE,0,
2021-03-07 20:19:31,PRESENCE,1,
2021-03-07 20:25:05,PRESENCE,0,
2021-03-07 20:25:36,PRESENCE,1,
2021-03-07 20:31:32,PRESENCE,0,
2021-03-08 06:15:26,PRESENCE,1,
2021-03-08 06:25:23,PRESENCE,0,
2021-03-08 06:28:59,PRESENCE,1,
2021-03-08 06:33:53,PRESENCE,0,
2021-03-08 06:36:10,PRESENCE,1,
2021-03-08 06:40:18,PRESENCE,0,
2021-03-08 06:44:28,PRESENCE,1,
2021-03-08 06:50:19,PRESENCE,0,
2021-03-08 06:57:29,PRESENCE,1,
2021-03-08 07:01:36,PRESENCE,0,
2021-03-08 07:12:09,PRESENCE,1,
2021-03-08 07:23:42,PRESENCE,0,
2021-03-08 07:51:28,PRESENCE,1,
2021-03-08 07:56:07,PRESENCE,0,
2021-03-08 08:01:39,PRESENCE,1,
2021-03-08 08:09:37,PRESENCE,0,
2021-03-08 08:21:11,PRESENCE,1,
2021-03-08 08:27:45,PRESENCE,0,
2021-03-08 09:20:35,PRESENCE,1,
2021-03-08 09:24:44,PRESENCE,0,
2021-03-08 09:27:32,PRESENCE,1,
2021-03-08 09:33:37,PRESENCE,0,
2021-03-08 09:42:13,PRESENCE,1,
2021-03-08 09:52:57,PRESENCE,0,
2021-03-08 09:56:03,PRESENCE,1,
2021-03-08 10:03:01,PRESENCE,0,
2021-03-08 10:19:17,PRESENCE,1,
2021-03-08 11:02:07,PRESENCE,0,
2021-03-08 11:04:58,PRESENCE,1,
2021-03-08 11:21:51,PRESENCE,0,
2021-03-08 11:39:00,PRESENCE,1,
2021-03-08 11:45:16,PRESENCE,0,
2021-03-08 11:48:51,PRESENCE,1,
2021-03-08 11:58:45,PRESENCE,0,
2021-03-08 12:01:48,PRESENCE,1,
2021-03-08 12:06:56,PRESENCE,0,
2021-03-08 12:06:59,PRESENCE,1,
2021-03-08 12:11:05,PRESENCE,0,
2021-03-08 12:52:17,PRESENCE,1,
2021-03-08 12:59:06,PRESENCE,0,
2021-03-08 13:02:04,PRESENCE,1,
2021-03-08 13:15:54,PRESENCE,0,
2021-03-08 13:20:41,PRESENCE,1,
2021-03-08 13:25:36,PRESENCE,0,
2021-03-08 13:26:07,PRESENCE,1,
2021-03-08 13:41:52,PRESENCE,0,
2021-03-08 13:42:08,PRESENCE,1,
2021-03-08 13:49:39,PRESENCE,0,
2021-03-08 14:02:26,PRESENCE,1,
2021-03-08 14:07:23,PRESENCE,0,
2021-03-08 14:10:44,PRESENCE,1,
2021-03-08 14:14:51,PRESENCE,0,
2021-03-08 14:22:50,PRESENCE,1,
2021-03-08 14:29:52,PRESENCE,0,
2021-03-08 14:52:55,PRESENCE,1,
2021-03-08 15:10:09,PRESENCE,0,
2021-03-08 15:17:30,PRESENCE,1,
2021-03-08 15:24:13,PRESENCE,0,
2021-03-08 15:39:18,PRESENCE,1,
2021-03-08 15:46:15,PRESENCE,0,
2021-03-08 15:55:07,PRESENCE,1,
2021-03-08 16:03:41,PRESENCE,0,
2021-03-08 16:08:19,PRESENCE,1,
2021-03-08 16:14:37,PRESENCE,0,
2021-03-08 16:36:37,PRESENCE,1,
2021-03-08 16:41:08,PRESENCE,0,
2021-03-08 17:55:13,PRESENCE,1,
2021-03-08 18:00:54,PRESENCE,0,
2021-03-08 18:12:41,PRESENCE,1,
2021-03-08 18:18:34,PRESENCE,0,
2021-03-08 18:19:16,PRESENCE,1,
2021-03-08 18:24:09,PRESENCE,0,
2021-03-08 18:24:22,PRESENCE,1,
2021-03-08 18:28:29,PRESENCE,0,
2021-03-08 18:34:30,PRESENCE,1,
2021-03-08 18:52:38,PRESENCE,0,
2021-03-08 18:55:08,PRESENCE,1,
2021-03-08 18:59:21,PRESENCE,0,
2021-03-08 19:00:44,PRESENCE,1,
2021-03-08 19:06:30,PRESENCE,0,
2021-03-08 19:08:45,PRESENCE,1,
2021-03-08 19:15:59,PRESENCE,0,
2021-03-08 19:17:28,PRESENCE,1,
2021-03-08 19:27:21,PRESENCE,0,
2021-03-08 19:54:14,PRESENCE,1,
2021-03-08 19:59:10,PRESENCE,0,
2021-03-08 20:02:49,PRESENCE,1,
2021-03-08 20:07:24,PRESENCE,0,
2021-03-08 20:10:12,PRESENCE,1,
2021-03-08 20:14:53,PRESENCE,0,
2021-03-08 20:20:13,PRESENCE,1,
2021-03-08 20:24:32,PRESENCE,0,
2021-03-09 05:41:43,PRESENCE,1,
2021-03-09 05:50:55,PRESENCE,0,
2021-03-09 05:52:51,PRESENCE,1,
2021-03-09 05:59:41,PRESENCE,0,
2021-03-09 06:00:53,PRESENCE,1,
2021-03-09 06:05:39,PRESENCE,0,
2021-03-09 06:11:46,PRESENCE,1,
2021-03-09 06:16:04,PRESENCE,0,
2021-03-09 06:35:30,PRESENCE,1,
2021-03-09 06:41:55,PRESENCE,0,
2021-03-09 06:45:11,PRESENCE,1,
2021-03-09 06:55:03,PRESENCE,0,
2021-03-09 06:55:58,PRESENCE,1,
2021-03-09 07:00:32,PRESENCE,0,
2021-03-09 07:23:35,PRESENCE,1,
2021-03-09 07:29:48,PRESENCE,0,
2021-03-09 08:17:12,PRESENCE,1,
2021-03-09 08:21:24,PRESENCE,0,
2021-03-09 08:23:06,PRESENCE,1,
2021-03-09 08:27:50,PRESENCE,0,
2021-03-09 08:36:30,PRESENCE,1,
2021-03-09 08:44:32,PRESENCE,0,
2021-03-09 08:47:11,PRESENCE,1,
2021-03-09 09:04:45,PRESENCE,0,
2021-03-09 09:04:58,PRESENCE,1,
2021-03-09 09:11:57,PRESENCE,0,
2021-03-09 09:12:22,PRESENCE,1,
2021-03-09 09:24:42,PRESENCE,0,
2021-03-09 09:34:38,PRESENCE,1,
2021-03-09 09:46:23,PRESENCE,0,
2021-03-09 09:52:10,PRESENCE,1,
2021-03-09 09:56:24,PRESENCE,0,
2021-03-09 10:48:15,PRESENCE,1,
2021-03-09 10:56:06,PRESENCE,0,
2021-03-09 12:53:03,PRESENCE,1,
2021-03-09 12:59:56,PRESENCE,0,
2021-03-09 13:02:00,PRESENCE,1,
2021-03-09 13:11:47,PRESENCE,0,
2021-03-09 13:13:53,PRESENCE,1,
2021-03-09 13:23:51,PRESENCE,0,
2021-03-09 13:32:59,PRESENCE,1,
2021-03-09 13:46:50,PRESENCE,0,
2021-03-09 13:48:07,PRESENCE,1,
2021-03-09 13:52:15,PRESENCE,0,
2021-03-09 13:54:42,PRESENCE,1,
2021-03-09 13:59:46,PRESENCE,0,
2021-03-09 14:32:00,PRESENCE,1,
2021-03-09 14:43:05,PRESENCE,0,
2021-03-09 14:43:15,PRESENCE,1,
2021-03-09 14:49:59,PRESENCE,0,
2021-03-09 15:15:28,PRESENCE,1,
2021-03-09 15:19:48,PRESENCE,0,
2021-03-09 16:15:39,PRESENCE,1,
2021-03-09 16:20:50,PRESENCE,0,
2021-03-09 17:21:54,PRESENCE,1,
2021-03-09 17:27:30,PRESENCE,0,
2021-03-09 17:51:00,PRESENCE,1,
2021-03-09 17:56:43,PRESENCE,0,
2021-03-09 18:00:03,PRESENCE,1,
2021-03-09 18:04:09,PRESENCE,0,
2021-03-09 18:16:12,PRESENCE,1,
2021-03-09 18:22:36,PRESENCE,0,
2021-03-09 18:23:34,PRESENCE,1,
2021-03-09 18:27:43,PRESENCE,0,
2021-03-09 18:28:19,PRESENCE,1,
2021-03-09 18:37:53,PRESENCE,0,
2021-03-09 18:45:49,PRESENCE,1,
2021-03-09 18:53:00,PRESENCE,0,
2021-03-09 18:55:16,PRESENCE,1,
2021-03-09 19:03:55,PRESENCE,0,
2021-03-09 19:06:27,PRESENCE,1,
2021-03-09 19:13:25,PRESENCE,0,
2021-03-09 19:26:41,PRESENCE,1,
2021-03-09 19:30:47,PRESENCE,0,
2021-03-09 20:10:37,PRESENCE,1,
2021-03-09 20:17:36,PRESENCE,0,
2021-03-09 21:27:56,PRESENCE,1,
2021-03-09 21:33:57,PRESENCE,0,
2021-03-10 05:29:48,PRESENCE,1,
2021-03-10 05:44:07,PRESENCE,0,
2021-03-10 05:48:24,PRESENCE,1,
2021-03-10 05:52:54,PRESENCE,0,
2021-03-10 06:01:52,PRESENCE,1,
2021-03-10 06:06:21,PRESENCE,0,
2021-03-10 06:32:42,PRESENCE,1,
2021-03-10 06:44:11,PRESENCE,0,
2021-03-10 06:53:37,PRESENCE,1,
2021-03-10 06:58:07,PRESENCE,0,
2021-03-10 07:00:41,PRESENCE,1,
2021-03-10 07:06:48,PRESENCE,0,
2021-03-10 07:08:57,PRESENCE,1,
2021-03-10 07:14:11,PRESENCE,0,
2021-03-10 07:33:03,PRESENCE,1,
2021-03-10 07:37:17,PRESENCE,0,
2021-03-10 07:48:33,PRESENCE,1,
2021-03-10 07:54:21,PRESENCE,0,
2021-03-10 07:58:02,PRESENCE,1,
2021-03-10 08:02:08,PRESENCE,0,
2021-03-10 08:31:49,PRESENCE,1,
2021-03-10 08:35:58,PRESENCE,0,
2021-03-10 08:36:35,PRESENCE,1,
2021-03-10 08:41:28,PRESENCE,0,
2021-03-10 09:29:26,PRESENCE,1,
2021-03-10 09:34:44,PRESENCE,0,
2021-03-10 09:37:45,PRESENCE,1,
2021-03-10 09:42:04,PRESENCE,0,
2021-03-10 09:43:33,PRESENCE,1,
2021-03-10 09:48:49,PRESENCE,0,
2021-03-10 10:43:35,PRESENCE,1,
2021-03-10 10:47:51,PRESENCE,0,
2021-03-10 11:04:13,PRESENCE,1,
2021-03-10 11:08:53,PRESENCE,0,
2021-03-10 11:09:04,PRESENCE,1,
2021-03-10 11:20:01,PRESENCE,0,
2021-03-10 12:41:35,PRESENCE,1,
2021-03-10 12:49:42,PRESENCE,0,
2021-03-10 12:50:37,PRESENCE,1,
2021-03-10 13:02:48,PRESENCE,0,
2021-03-10 13:05:49,PRESENCE,1,
2021-03-10 13:19:42,PRESENCE,0,
2021-03-10 13:22:19,PRESENCE,1,
2021-03-10 13:27:49,PRESENCE,0,
2021-03-10 13:31:11,PRESENCE,1,
2021-03-10 13:39:14,PRESENCE,0,
2021-03-10 13:46:54,PRESENCE,1,
2021-03-10 13:51:52,PRESENCE,0,
2021-03-10 13:53:59,PRESENCE,1,
2021-03-10 14:07:37,PRESENCE,0,
2021-03-10 14:08:34,PRESENCE,1,
2021-03-10 14:14:48,PRESENCE,0,
2021-03-10 14:19:35,PRESENCE,1,
2021-03-10 14:25:52,PRESENCE,0,
2021-03-10 14:28:20,PRESENCE,1,
2021-03-10 14:32:26,PRESENCE,0,
2021-03-10 15:35:45,PRESENCE,1,
2021-03-10 15:42:44,PRESENCE,0,
2021-03-10 15:44:28,PRESENCE,1,
2021-03-10 15:48:35,PRESENCE,0,
2021-03-10 15:59:25,PRESENCE,1,
2021-03-10 16:04:36,PRESENCE,0,
2021-03-10 16:08:20,PRESENCE,1,
2021-03-10 16:12:41,PRESENCE,0,
2021-03-10 16:18:29,PRESENCE,1,
2021-03-10 16:22:42,PRESENCE,0,
2021-03-10 16:28:24,PRESENCE,1,
2021-03-10 16:32:44,PRESENCE,0,
2021-03-10 16:51:42,PRESENCE,1,
2021-03-10 16:56:14,PRESENCE,0,
2021-03-10 16:59:10,PRESENCE,1,
2021-03-10 17:05:29,PRESENCE,0,
2021-03-10 17:12:36,PRESENCE,1,
2021-03-10 17:24:01,PRESENCE,0,
2021-03-10 17:40:14,PRESENCE,1,
2021-03-10 17:44:31,PRESENCE,0,
2021-03-10 18:10:52,PRESENCE,1,
2021-03-10 18:19:32,PRESENCE,0,
2021-03-10 18:22:09,PRESENCE,1,
2021-03-10 18:36:11,PRESENCE,0,
2021-03-10 18:46:42,PRESENCE,1,
2021-03-10 18:53:05,PRESENCE,0,
2021-03-10 18:56:21,PRESENCE,1,
2021-03-10 19:03:29,PRESENCE,0,
2021-03-10 19:10:59,PRESENCE,1,
2021-03-10 19:15:07,PRESENCE,0,
2021-03-10 19:17:49,PRESENCE,1,
2021-03-10 19:22:15,PRESENCE,0,
2021-03-10 19:25:42,PRESENCE,1,
2021-03-10 19:37:46,PRESENCE,0,
2021-03-10 19:55:25,PRESENCE,1,
2021-03-10 20:08:23,PRESENCE,0,
2021-03-10 20:08:40,PRESENCE,1,
2021-03-10 20:20:37,PRESENCE,0,
2021-03-10 20:28:14,PRESENCE,1,
2021-03-10 20:38:45,PRESENCE,0,
2021-03-10 20:45:23,PRESENCE,1,
2021-03-10 21:04:56,PRESENCE,0,
2021-03-11 04:44:41,PRESENCE,1,
2021-03-11 04:51:13,PRESENCE,0,
2021-03-11 05:11:21,PRESENCE,1,
2021-03-11 05:17:45,PRESENCE,0,
2021-03-11 05:19:29,PRESENCE,1,
2021-03-11 05:23:37,PRESENCE,0,
2021-03-11 05:35:08,PRESENCE,1,
2021-03-11 05:44:00,PRESENCE,0,
2021-03-11 06:38:53,PRESENCE,1,
2021-03-11 06:48:06,PRESENCE,0,
2021-03-11 06:53:10,PRESENCE,1,
2021-03-11 06:57:21,PRESENCE,0,
2021-03-11 06:59:05,PRESENCE,1,
2021-03-11 07:05:53,PRESENCE,0,
2021-03-11 07:15:04,PRESENCE,1,
2021-03-11 07:26:58,PRESENCE,0,
2021-03-11 07:33:15,PRESENCE,1,
2021-03-11 07:37:40,PRESENCE,0,
2021-03-11 07:48:24,PRESENCE,1,
2021-03-11 07:53:26,PRESENCE,0,
2021-03-11 07:56:54,PRESENCE,1,
2021-03-11 08:04:06,PRESENCE,0,
2021-03-11 08:52:29,PRESENCE,1,
2021-03-11 08:56:36,PRESENCE,0,
2021-03-11 08:59:15,PRESENCE,1,
2021-03-11 09:03:52,PRESENCE,0,
2021-03-11 09:11:51,PRESENCE,1,
2021-03-11 09:19:45,PRESENCE,0,
2021-03-11 09:20:57,PRESENCE,1,
2021-03-11 09:42:49,PRESENCE,0,
2021-03-11 09:45:08,PRESENCE,1,
2021-03-11 09:55:31,PRESENCE,0,
2021-03-11 09:58:13,PRESENCE,1,
2021-03-11 10:32:09,PRESENCE,0,
